time,open,high,low,close,datetime
1760648998,55085.5048,55226.478,54594.6197,54938.653,2025-10-16 21:09:58
1760652000,54949.7519,55618.5672,54946.2442,55173.3529,2025-10-16 22:00:00
1760655600,55154.51,55649.3712,54864.0352,55497.3988,2025-10-16 23:00:00
1760659200,55518.3712,56116.7813,55218.3999,56021.6979,2025-10-17 00:00:00
1760662800,56025.6646,56767.379,55984.6678,56484.7791,2025-10-17 01:00:00
1760666400,56485.25,56569.6181,55826.8478,56074.8361,2025-10-17 02:00:00
1760670000,56086.6546,56304.1395,55836.6788,55962.9794,2025-10-17 03:00:00
1760673600,55963.647,56734.8892,55671.2837,56734.8892,2025-10-17 04:00:00
1760677200,56749.3037,57295.3991,56506.487,57232.8694,2025-10-17 05:00:00
1760680800,57216.9293,57351.2986,56843.9422,56863.0278,2025-10-17 06:00:00
1760684400,56873.9755,57009.0427,56497.2435,56589.2925,2025-10-17 07:00:00
1760688000,56594.2274,57410.7104,56412.3894,57377.7078,2025-10-17 08:00:00
1760691600,57369.8797,57933.9024,57207.2802,57695.8494,2025-10-17 09:00:00
1760695200,57687.8971,57866.6209,57198.23,57314.3557,2025-10-17 10:00:00
1760698800,57315.2815,57315.2815,56605.7626,57086.651,2025-10-17 11:00:00
1760702400,57087.324,57363.8321,56689.5998,56689.5998,2025-10-17 12:00:00
1760706000,56711.8446,56798.1084,56173.3725,56215.9295,2025-10-17 13:00:00
1760709600,56221.4415,56739.2136,56160.3992,56718.6253,2025-10-17 14:00:00
1760713200,56713.5351,57004.5723,56470.6941,56595.524,2025-10-17 15:00:00
1760716800,56581.1509,56805.42,56426.8579,56554.2717,2025-10-17 16:00:00
1760720400,56543.4927,56681.7279,56027.0899,56075.7506,2025-10-17 17:00:00
1760724000,56089.4117,56222.8233,55683.299,55755.7564,2025-10-17 18:00:00
1760727600,55742.6254,56070.8194,55367.9058,55436.1578,2025-10-17 19:00:00
1760731200,55443.7654,55914.2261,55332.3245,55710.18,2025-10-17 20:00:00
1760734800,55710.9307,56112.4631,55474.1012,55914.366,2025-10-17 21:00:00
1760738400,55926.9748,56661.37,55832.8853,56468.1173,2025-10-17 22:00:00
1760742000,56472.361,56781.664,56417.8029,56470.75,2025-10-17 23:00:00
1760745600,56468.47,56793.8014,55952.5843,56551.725,2025-10-18 00:00:00
1760749200,56556.5917,57156.2083,56341.6062,57145.3068,2025-10-18 01:00:00
1760752800,57146.0982,58133.0688,57134.0399,57923.9946,2025-10-18 02:00:00
1760756400,57921.4255,58278.2075,57616.6437,58238.6031,2025-10-18 03:00:00
1760760000,58231.9443,58261.8725,57026.8628,57237.5271,2025-10-18 04:00:00
1760763600,57248.3121,57447.7489,56799.8485,56864.6517,2025-10-18 05:00:00
1760767200,56864.4825,57070.857,56345.1556,56849.568,2025-10-18 06:00:00
1760770800,56874.9772,57282.9897,56769.8924,56951.0727,2025-10-18 07:00:00
1760774400,56968.3063,57571.976,56841.0765,57139.5411,2025-10-18 08:00:00
1760778000,57140.2667,57631.0267,57083.975,57395.2385,2025-10-18 09:00:00
1760781600,57405.4927,57841.5542,57085.8505,57392.827,2025-10-18 10:00:00
1760785200,57399.2673,57426.0862,57014.2265,57233.6885,2025-10-18 11:00:00
1760788800,57233.1326,57444.7766,56796.5058,57318.9336,2025-10-18 12:00:00
1760792400,57321.3037,58007.9799,57248.3123,57941.2455,2025-10-18 13:00:00
1760796000,57918.5489,58776.9807,57826.2594,58649.2126,2025-10-18 14:00:00
1760799600,58642.8929,58726.0604,57672.9176,57964.6593,2025-10-18 15:00:00
1760803200,57969.2817,58744.627,57933.0184,58357.4501,2025-10-18 16:00:00
1760806800,58345.8574,58582.5362,57682.8867,57856.5811,2025-10-18 17:00:00
1760810400,57865.8319,57883.2943,57017.8029,57173.1868,2025-10-18 18:00:00
1760814000,57170.9532,57565.5257,56554.5838,56655.3085,2025-10-18 19:00:00
1760817600,56642.7548,56763.5364,56095.8579,56393.4506,2025-10-18 20:00:00
1760821200,56383.5364,57106.6683,56336.91,56987.43,2025-10-18 21:00:00
1760824800,57008.6847,57841.4585,56906.8677,57421.4408,2025-10-18 22:00:00
1760828400,57432.0555,58326.5645,57429.9411,58095.9938,2025-10-18 23:00:00
1760832000,58100.3034,58138.7457,57141.2681,57292.7511,2025-10-19 00:00:00
1760835600,57293.0833,57864.089,57142.5998,57833.8582,2025-10-19 01:00:00
1760839200,57828.5748,58404.6151,57706.3703,58162.5316,2025-10-19 02:00:00
1760842800,58165.45,58334.9074,57448.7716,57505.5972,2025-10-19 03:00:00
1760846400,57518.2046,58221.8162,57177.6597,58183.3836,2025-10-19 04:00:00
1760850000,58180.3237,58180.3237,57399.2288,57610.6857,2025-10-19 05:00:00
1760853600,57597.011,57948.1095,57392.0251,57855.105,2025-10-19 06:00:00
1760857200,57845.5858,57969.2879,57402.2046,57599.8524,2025-10-19 07:00:00
1760860800,57589.1344,58133.8542,57372.6282,57555.7776,2025-10-19 08:00:00
1760864400,57549.9255,57799.1701,56634.5562,56718.7492,2025-10-19 09:00:00
1760868000,56722.7298,56905.8886,56285.983,56393.1577,2025-10-19 10:00:00
1760871600,56388.8701,56643.3209,55489.4466,55604.55,2025-10-19 11:00:00
1760875200,55621.5595,56278.1023,55517.4932,56237.7858,2025-10-19 12:00:00
1760878800,56220.9808,56414.3803,55826.3699,55917.3217,2025-10-19 13:00:00
1760882400,55919.311,55948.6046,55189.5278,55205.3027,2025-10-19 14:00:00
1760886000,55203.4093,55376.4629,54849.5782,54849.5782,2025-10-19 15:00:00
1760889600,54849.601,55426.6478,54538.6148,55058.4918,2025-10-19 16:00:00
1760893200,55065.201,55757.5816,55065.201,55440.0424,2025-10-19 17:00:00
1760896800,55445.8948,55640.7433,55010.3212,55026.8919,2025-10-19 18:00:00
1760900400,55022.7467,55300.2448,54705.7961,54918.3313,2025-10-19 19:00:00
1760904000,54927.4016,56446.4474,54910.9643,56119.6802,2025-10-19 20:00:00
1760907600,56135.7712,56176.0825,55684.2125,56041.8122,2025-10-19 21:00:00
1760911200,56030.6683,56357.7126,55830.1513,55987.8243,2025-10-19 22:00:00
1760914800,55999.2298,56721.6941,55891.613,56563.7884,2025-10-19 23:00:00
1760918400,56568.2584,57271.046,56537.2839,57101.9944,2025-10-20 00:00:00
1760922000,57106.1994,57944.6585,57075.7418,57818.9965,2025-10-20 01:00:00
1760925600,57826.2542,58022.4294,57379.659,57666.6762,2025-10-20 02:00:00
1760929200,57665.8577,57704.3966,56965.9294,57395.1232,2025-10-20 03:00:00
1760932800,57417.7287,57629.571,57137.6896,57402.8623,2025-10-20 04:00:00
1760936400,57398.752,57971.0636,57367.0028,57697.1138,2025-10-20 05:00:00
1760940000,57693.0901,58562.9545,57578.6127,57809.5423,2025-10-20 06:00:00
1760943600,57818.4619,57884.5758,57254.7991,57488.091,2025-10-20 07:00:00
1760947200,57468.576,57638.3515,57209.8879,57290.7938,2025-10-20 08:00:00
1760950800,57296.0483,58061.6637,56980.7179,58031.5677,2025-10-20 09:00:00
1760954400,58019.0177,58401.5352,57973.1535,58063.177,2025-10-20 10:00:00
1760958000,58070.6729,58577.0943,57973.0419,58180.068,2025-10-20 11:00:00
1760961600,58180.9086,58242.6164,57638.1151,57840.1691,2025-10-20 12:00:00
1760965200,57838.4507,58431.7973,57667.4444,57893.2833,2025-10-20 13:00:00
1760968800,57891.5407,58092.2809,57591.874,57599.6367,2025-10-20 14:00:00
1760972400,57589.7929,58260.8873,57477.004,57820.2586,2025-10-20 15:00:00
1760976000,57839.4418,58095.0014,57609.4356,57756.6049,2025-10-20 16:00:00
1760979600,57767.4867,57832.9385,57325.7097,57684.2406,2025-10-20 17:00:00
1760983200,57682.029,57740.5352,57248.3492,57678.9754,2025-10-20 18:00:00
1760986800,57705.1122,58037.8834,57540.2927,57920.4375,2025-10-20 19:00:00
1760990400,57904.9027,58441.5992,57597.5856,57871.1291,2025-10-20 20:00:00
1760994000,57884.2864,58030.5703,57478.87,57580.4675,2025-10-20 21:00:00
1760997600,57578.1893,57857.7938,57457.1593,57706.7953,2025-10-20 22:00:00
1761001200,57694.8497,57721.4853,56933.47,57281.8338,2025-10-20 23:00:00
1761004800,57279.349,57698.3372,57097.894,57246.7076,2025-10-21 00:00:00
1761008400,57248.9947,58116.6849,57169.4261,57707.943,2025-10-21 01:00:00
1761012000,57711.5335,57842.3907,57340.8542,57503.2782,2025-10-21 02:00:00
1761015600,57507.5426,57540.9529,56999.0023,57378.5699,2025-10-21 03:00:00
1761019200,57382.7605,57802.8046,57064.4081,57251.8419,2025-10-21 04:00:00
1761022800,57250.2542,57826.4262,56995.7288,57661.9869,2025-10-21 05:00:00
